destino,pais,actividad,precio,moneda,rating,viajeros,operador,email,telefono,direccion,url_actividad,fecha_scan
Pucón,Chile,Trekking por los cráteres parásitos,65.000 CL$,CLP,2 opiniones,37 viajeros,Glow Experience,glowexperiencepucon@gmail.com,940876596,"Razón social: GLORIA DEL CARMEN MIRANDA ZUÑIGA | Domicilio Social: VARIANTE INTERNACIONAL 1228, Pucón, Chile",https://www.civitatis.com/es/pucon/trekking-crateres-parasitos/,2026-01-29
Pucón,Chile,Excursión a la Reserva Huilo Huilo,75.000 CL$,CLP,9 opiniones,110 viajeros,Glow Experience,glowexperiencepucon@gmail.com,940876596,"Razón social: GLORIA DEL CARMEN MIRANDA ZUÑIGA | Domicilio Social: VARIANTE INTERNACIONAL 1228, Pucón, Chile",https://www.civitatis.com/es/pucon/excursion-reserva-huilo-huilo/,2026-01-29
Pucón,Chile,Rafting en el río Trancura,60.000 CL$,CLP,2 opiniones,35 viajeros,Glow Experience,glowexperiencepucon@gmail.com,940876596,"Razón social: GLORIA DEL CARMEN MIRANDA ZUÑIGA | Domicilio Social: VARIANTE INTERNACIONAL 1228, Pucón, Chile",https://www.civitatis.com/es/pucon/rafting-rio-trancura/,2026-01-29
Pucón,Chile,Paseo a caballo por las orillas del río Liucura,65.000 CL$,CLP,1 opinión,18 viajeros,Glow Experience,glowexperiencepucon@gmail.com,940876596,"Razón social: GLORIA DEL CARMEN MIRANDA ZUÑIGA | Domicilio Social: VARIANTE INTERNACIONAL 1228, Pucón, Chile",https://www.civitatis.com/es/pucon/paseo-caballo-rio-liucura/,2026-01-29
Pucón,Chile,Tirolina en el Parque Nacional Villarrica,50.000 CL$,CLP,1 opinión,50 viajeros,Glow Experience,glowexperiencepucon@gmail.com,940876596,"Razón social: GLORIA DEL CARMEN MIRANDA ZUÑIGA | Domicilio Social: VARIANTE INTERNACIONAL 1228, Pucón, Chile",https://www.civitatis.com/es/pucon/tirolina-parque-villarrica/,2026-01-29
Pucón,Chile,Excursión a las Termas Geométricas,90.000 CL$,CLP,10 opiniones,132 viajeros,Glow Experience,glowexperiencepucon@gmail.com,940876596,"Razón social: GLORIA DEL CARMEN MIRANDA ZUÑIGA | Domicilio Social: VARIANTE INTERNACIONAL 1228, Pucón, Chile",https://www.civitatis.com/es/pucon/excursion-termas-geometricas/,2026-01-29
Pucón,Chile,Tour de la cultura mapuche,50.000 CL$,CLP,Sin valorar,88 viajeros,Glow Experience,glowexperiencepucon@gmail.com,940876596,"Razón social: GLORIA DEL CARMEN MIRANDA ZUÑIGA | Domicilio Social: VARIANTE INTERNACIONAL 1228, Pucón, Chile",https://www.civitatis.com/es/pucon/tour-cultura-mapuche/,2026-01-29
Pucón,Chile,Trekking por el Parque Nacional Huerquehue,85.000 CL$,CLP,1 opinión,23 viajeros,Glow Experience,glowexperiencepucon@gmail.com,940876596,"Razón social: GLORIA DEL CARMEN MIRANDA ZUÑIGA | Domicilio Social: VARIANTE INTERNACIONAL 1228, Pucón, Chile",https://www.civitatis.com/es/pucon/trekking-parque-huerquehue/,2026-01-29
Pucón,Chile,Tour por la zona de frontera con Argentina,75.000 CL$,CLP,2 opiniones,30 viajeros,Glow Experience,glowexperiencepucon@gmail.com,940876596,"Razón social: GLORIA DEL CARMEN MIRANDA ZUÑIGA | Domicilio Social: VARIANTE INTERNACIONAL 1228, Pucón, Chile",https://www.civitatis.com/es/pucon/tour-frontera-argentina/,2026-01-29
Pucón,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Pucón,Chile,Paddle surf en el lago Caburgua,94.000 CL$,CLP,1 opinión,3 viajeros,Glow Experience,glowexperiencepucon@gmail.com,940876596,"Razón social: GLORIA DEL CARMEN MIRANDA ZUÑIGA | Domicilio Social: VARIANTE INTERNACIONAL 1228, Pucón, Chile",https://www.civitatis.com/es/pucon/paddle-surf-lago-caburgua/,2026-01-29
Pucón,Chile,Tour panorámico por Pucón,70.000 CL$,CLP,4 opiniones,46 viajeros,Glow Experience,glowexperiencepucon@gmail.com,940876596,"Razón social: GLORIA DEL CARMEN MIRANDA ZUÑIGA | Domicilio Social: VARIANTE INTERNACIONAL 1228, Pucón, Chile",https://www.civitatis.com/es/pucon/tour-panoramico-pucon/,2026-01-29
Pucón,Chile,Paseo en helicóptero por Pucón y el volcán Villarrica,"408.633,32 CL$",CLP,Sin valorar,60 viajeros,Helitour Adventure,rodrigo.lora@helitour.cl,+56962246508,"Razón social: South American Helicopters SPA | Domicilio Social: San Antonio 385, oficina 601, Santiago de Chile, Chile",https://www.civitatis.com/es/pucon/paseo-helicoptero-pucon/,2026-01-29
Pucón,Chile,Trekking y tour en bicicleta por El Cerduo,50.000 CL$,CLP,Sin valorar,6 viajeros,Glow Experience,glowexperiencepucon@gmail.com,940876596,"Razón social: GLORIA DEL CARMEN MIRANDA ZUÑIGA | Domicilio Social: VARIANTE INTERNACIONAL 1228, Pucón, Chile",https://www.civitatis.com/es/pucon/trekking-bicicleta-el-cerduo/,2026-01-29
Ensenada,Chile,Entrada a Kotaix Bike Park,7.000 CL$,CLP,Sin valorar,,Kotaix Bikepark,jose@kotaixbikepark.cl,+56 993596922,"Razón social: José Ignacio Piedra Fuentealba | Domicilio Social: Camino Volcan Osorno, km3, Lote 10, Fundo Puerto Oscuro, Puerto Varas, Chile",https://www.civitatis.com/es/ensenada-chile/entrada-kotaix-bike-park/,2026-01-29
Ensenada,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Villa O'Higgins,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
San Antonio,Chile,Excursión a Isla de Maipo para cruceros,"117.324,05 CL$",CLP,Sin valorar,2 viajeros,Stamp's Tour,operations@stampstour.com,+56 999516940,"Razón social: TURISMO Y TRANSPORTE STAMP'S TOUR LIMITA | Domicilio Social: Camino Carampangue Parcela 2 N°3201,, Talagante, Chile",https://www.civitatis.com/es/san-antonio-chile/excursion-isla-maipo-cruceros/,2026-01-29
San Antonio,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Castro,Chile,Entrada al Parque Tepuhueico,7.000 CL$,CLP,Sin valorar,14 viajeros,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/castro/entrada-parque-tepuhueico/,2026-01-29
Castro,Chile,Paseo a caballo por la costa del Parque Tepuhueico,119.000 CL$,CLP,2 opiniones,16 viajeros,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/castro/paseo-caballo-costa-parque-tepuhueico/,2026-01-29
Castro,Chile,Trekking por la costa del Parque Tepuhueico,39.000 CL$,CLP,Sin valorar,6 viajeros,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/castro/trekking-costa-parque-tepuhueico/,2026-01-29
Castro,Chile,Senderismo nocturno por el Parque Tepuhueico,29.000 CL$,CLP,Sin valorar,4 viajeros,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/castro/senderismo-nocturno-parque-tepuhueico/,2026-01-29
Castro,Chile,Excursión al Parque Tepuhueico,99.000 CL$,CLP,Sin valorar,,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/castro/excursion-parque-tepuhueico/,2026-01-29
Castro,Chile,Trekking por el bosque del Parque Tepuhueico,29.000 CL$,CLP,Sin valorar,6 viajeros,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/castro/trekking-bosque-tepuhueico/,2026-01-29
Castro,Chile,Paseo en barco por el lago Tepuhueico,59.000 CL$,CLP,Sin valorar,2 viajeros,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/castro/paseo-barco-lago-tepuhueico/,2026-01-29
Castro,Chile,Tour en bicicleta eléctrica desde Castro,50.000 CL$,CLP,Sin valorar,,Eroutechile,pablo@eroutechile.com,+56976544795,"Razón social: EROUTE SPA | Domicilio Social: Av Apoquindo 6410 of 605 LAS CONDES, Santiago de Chile, Chile",https://www.civitatis.com/es/castro/tour-bicicleta-electrica-castro/,2026-01-29
Castro,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Buin,Chile,Visita a la bodega Viña Santa Rita,21.000 CL$,CLP,7 opiniones,234 viajeros,Viña Santa Rita,guias@santarita.cl,223622520,"Razón social: Viña Santa Rita SA | Domicilio Social: Camino Padre Hurtado 0695, Alto Jahuel - Buin, Buin, Región Metropolitana, Chile",https://www.civitatis.com/es/buin/visita-bodega-vina-santa-rita/,2026-01-29
Buin,Chile,Tour del vino Carménère por la bodega Viña Santa Rita,40.000 CL$,CLP,Sin valorar,13 viajeros,Viña Santa Rita,guias@santarita.cl,223622520,"Razón social: Viña Santa Rita SA | Domicilio Social: Camino Padre Hurtado 0695, Alto Jahuel - Buin, Buin, Región Metropolitana, Chile",https://www.civitatis.com/es/buin/tour-vino-carmenere-bodega-santa-rita/,2026-01-29
Buin,Chile,Tour privado en pedal bar por la bodega Viña Santa Rita,120.000 CL$,CLP,Sin valorar,4 viajeros,Viña Santa Rita,guias@santarita.cl,223622520,"Razón social: Viña Santa Rita SA | Domicilio Social: Camino Padre Hurtado 0695, Alto Jahuel - Buin, Buin, Región Metropolitana, Chile",https://www.civitatis.com/es/buin/tour-pedal-bar-bodega-santa-rita/,2026-01-29
Buin,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Ancud,Chile,Free tour por Ancud,¡Gratis!,CLP,18 opiniones,257 viajeros,Llavis Australis,llavisaustralisturismo@gmail.com,+56987288858,"Razón social: Ana Sofía Coromer Calderón | Domicilio Social: Avenida Costanera Salvador Allende 662, Ancud, Chile",https://www.civitatis.com/es/ancud/free-tour-ancud/,2026-01-29
Ancud,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Chonchi,Chile,Paseo a caballo por la costa del Parque Tepuhueico,119.000 CL$,CLP,2 opiniones,16 viajeros,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/chonchi/paseo-caballo-costa-parque-tepuhueico/,2026-01-29
Chonchi,Chile,Trekking por la costa del Parque Tepuhueico,39.000 CL$,CLP,Sin valorar,6 viajeros,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/chonchi/trekking-costa-parque-tepuhueico/,2026-01-29
Chonchi,Chile,Senderismo nocturno por el Parque Tepuhueico,29.000 CL$,CLP,Sin valorar,4 viajeros,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/chonchi/senderismo-nocturno-parque-tepuhueico/,2026-01-29
Chonchi,Chile,Excursión al Parque Tepuhueico,99.000 CL$,CLP,Sin valorar,,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/chonchi/excursion-parque-tepuhueico/,2026-01-29
Chonchi,Chile,Trekking por el bosque del Parque Tepuhueico,29.000 CL$,CLP,Sin valorar,6 viajeros,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/chonchi/trekking-bosque-tepuhueico/,2026-01-29
Chonchi,Chile,Paseo en barco por el lago Tepuhueico,59.000 CL$,CLP,Sin valorar,2 viajeros,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/chonchi/paseo-barco-lago-tepuhueico/,2026-01-29
Chonchi,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Chonchi,Chile,Entrada al Parque Tepuhueico,7.000 CL$,CLP,Sin valorar,14 viajeros,Tepuhueico,reservas@tepuhueico.com,+56 9 7977 7770,"Razón social: SENDEROS PARQUE TEPUHUEICO SPA | Domicilio Social: FUNDO QUILAN DEPTO. #Port COMUNA CHONCHI, Chonchi, Chile",https://www.civitatis.com/es/castro/entrada-parque-tepuhueico/,2026-01-29
Chonchi,Chile,Tour en bicicleta eléctrica desde Castro,50.000 CL$,CLP,Sin valorar,,Eroutechile,pablo@eroutechile.com,+56976544795,"Razón social: EROUTE SPA | Domicilio Social: Av Apoquindo 6410 of 605 LAS CONDES, Santiago de Chile, Chile",https://www.civitatis.com/es/castro/tour-bicicleta-electrica-castro/,2026-01-29
Queilen,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
La Serena,Chile,Tour por el valle del Elqui,"63.040,30 CL$",CLP,5 opiniones,55 viajeros,Turismo Delfines / Tour Operador,contacto@tembeta.cl,990128608,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile | Razón social: Cristóbal Enrique Vergara Contreras | Domicilio Social: Regimiento Coquimbo 1057A, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-valle-elqui/,2026-01-29
La Serena,Chile,Tour por La Serena y Coquimbo,63.450 CL$,CLP,2 opiniones,10 viajeros,Turismo Delfines / Tour Operador,turismodelfines@gmail.com,+56986506625,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-serena-coquimbo/,2026-01-29
La Serena,Chile,Excursión a la Isla Damas,"109.138,65 CL$",CLP,3 opiniones,45 viajeros,Tembeta,contacto@tembeta.cl,990128608,"Razón social: Cristóbal Enrique Vergara Contreras | Domicilio Social: Regimiento Coquimbo 1057A, La Serena, Chile",https://www.civitatis.com/es/la-serena/excursion-reserva-pinguino-humboldt/,2026-01-29
La Serena,Chile,Observación de estrellas en el valle del Elqui,62.990 CL$,CLP,3 opiniones,48 viajeros,Turismo Delfines / Tour Operador,contacto@tembeta.cl,990128608,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile | Razón social: Cristóbal Enrique Vergara Contreras | Domicilio Social: Regimiento Coquimbo 1057A, La Serena, Chile",https://www.civitatis.com/es/la-serena/observacion-estrellas-valle-elqui/,2026-01-29
La Serena,Chile,Traslados en La Serena,38.400 CL$,CLP,2 opiniones,98 viajeros,N/A,N/A,N/A,N/A,https://www.civitatis.com/es/la-serena/traslados/,2026-01-29
La Serena,Chile,Tour por el Valle del Encanto,"122.780,99 CL$",CLP,Sin valorar,4 viajeros,Tembeta,contacto@tembeta.cl,990128608,"Razón social: Cristóbal Enrique Vergara Contreras | Domicilio Social: Regimiento Coquimbo 1057A, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-valle-encanto/,2026-01-29
La Serena,Chile,Tour gastronómico por La Serena y Coquimbo,"136.423,32 CL$",CLP,1 opinión,4 viajeros,Tembeta,contacto@tembeta.cl,990128608,"Razón social: Cristóbal Enrique Vergara Contreras | Domicilio Social: Regimiento Coquimbo 1057A, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-gastronomico-serena-coquimbo/,2026-01-29
La Serena,Chile,"Tour del pisco, el vino y la cerveza por el Valle del Elqui",99.990 CL$,CLP,1 opinión,2 viajeros,Turismo Delfines / Tour Operador,turismodelfines@gmail.com,+56986506625,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-pisco-vino-cerveza/,2026-01-29
La Serena,Chile,Avistamiento de ballenas en Chañaral de Aceituno,85.990 CL$,CLP,Sin valorar,2 viajeros,Turismo Delfines / Tour Operador,turismodelfines@gmail.com,+56986506625,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile",https://www.civitatis.com/es/la-serena/avistamiento-ballenas-chanaral-aceituno/,2026-01-29
La Serena,Chile,Tour por las playas de La Serena y Coquimbo,97.990 CL$,CLP,Sin valorar,2 viajeros,Turismo Delfines / Tour Operador,turismodelfines@gmail.com,+56986506625,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-playas-serena-coquimbo/,2026-01-29
La Serena,Chile,Bautismo de buceo en Tongoy,118.990 CL$,CLP,Sin valorar,,Turismo Delfines / Tour Operador,turismodelfines@gmail.com,+56986506625,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile",https://www.civitatis.com/es/la-serena/bautismo-buceo-tongoy/,2026-01-29
La Serena,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
La Serena,Chile,Tour del pisco por el Valle del Elqui,97.990 CL$,CLP,Sin valorar,,Turismo Delfines / Tour Operador,turismodelfines@gmail.com,+56986506625,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-pisco-valle-elqui/,2026-01-29
Coquimbo,Chile,Tour por el valle del Elqui,"63.040,30 CL$",CLP,5 opiniones,55 viajeros,Turismo Delfines / Tour Operador,contacto@tembeta.cl,990128608,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile | Razón social: Cristóbal Enrique Vergara Contreras | Domicilio Social: Regimiento Coquimbo 1057A, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-valle-elqui/,2026-01-29
Coquimbo,Chile,Tour por La Serena y Coquimbo,63.450 CL$,CLP,2 opiniones,10 viajeros,Turismo Delfines / Tour Operador,turismodelfines@gmail.com,+56986506625,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-serena-coquimbo/,2026-01-29
Coquimbo,Chile,Excursión a la Isla Damas,"109.138,65 CL$",CLP,3 opiniones,45 viajeros,Tembeta,contacto@tembeta.cl,990128608,"Razón social: Cristóbal Enrique Vergara Contreras | Domicilio Social: Regimiento Coquimbo 1057A, La Serena, Chile",https://www.civitatis.com/es/la-serena/excursion-reserva-pinguino-humboldt/,2026-01-29
Coquimbo,Chile,Observación de estrellas en el valle del Elqui,62.990 CL$,CLP,3 opiniones,48 viajeros,Turismo Delfines / Tour Operador,contacto@tembeta.cl,990128608,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile | Razón social: Cristóbal Enrique Vergara Contreras | Domicilio Social: Regimiento Coquimbo 1057A, La Serena, Chile",https://www.civitatis.com/es/la-serena/observacion-estrellas-valle-elqui/,2026-01-29
Coquimbo,Chile,Tour gastronómico por La Serena y Coquimbo,"136.423,32 CL$",CLP,1 opinión,4 viajeros,Tembeta,contacto@tembeta.cl,990128608,"Razón social: Cristóbal Enrique Vergara Contreras | Domicilio Social: Regimiento Coquimbo 1057A, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-gastronomico-serena-coquimbo/,2026-01-29
Coquimbo,Chile,Tour por el Valle del Encanto,"122.780,99 CL$",CLP,Sin valorar,4 viajeros,Tembeta,contacto@tembeta.cl,990128608,"Razón social: Cristóbal Enrique Vergara Contreras | Domicilio Social: Regimiento Coquimbo 1057A, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-valle-encanto/,2026-01-29
Coquimbo,Chile,Tour por las playas de La Serena y Coquimbo,97.990 CL$,CLP,Sin valorar,2 viajeros,Turismo Delfines / Tour Operador,turismodelfines@gmail.com,+56986506625,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-playas-serena-coquimbo/,2026-01-29
Coquimbo,Chile,Avistamiento de ballenas en Chañaral de Aceituno,85.990 CL$,CLP,Sin valorar,2 viajeros,Turismo Delfines / Tour Operador,turismodelfines@gmail.com,+56986506625,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile",https://www.civitatis.com/es/la-serena/avistamiento-ballenas-chanaral-aceituno/,2026-01-29
Coquimbo,Chile,"Tour del pisco, el vino y la cerveza por el Valle del Elqui",99.990 CL$,CLP,1 opinión,2 viajeros,Turismo Delfines / Tour Operador,turismodelfines@gmail.com,+56986506625,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-pisco-vino-cerveza/,2026-01-29
Coquimbo,Chile,Tour del pisco por el Valle del Elqui,97.990 CL$,CLP,Sin valorar,,Turismo Delfines / Tour Operador,turismodelfines@gmail.com,+56986506625,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile",https://www.civitatis.com/es/la-serena/tour-pisco-valle-elqui/,2026-01-29
Coquimbo,Chile,Tarjeta eSIM Civitatis Chile,"4.547,44 CL$",CLP,41 opiniones,817 viajeros,Airalo,Partnerships.Europe_CIS@airalo.com,,"Razón social: AirGSM Pte. Ltd. | Domicilio Social: 6 Raffles Boulevard, Marina Square #03-308, Singapore 039594, Singapur, Singapur",https://www.civitatis.com/es/tarjeta-esim-chile/,2026-01-29
Coquimbo,Chile,Bautismo de buceo en Tongoy,118.990 CL$,CLP,Sin valorar,,Turismo Delfines / Tour Operador,turismodelfines@gmail.com,+56986506625,"Razón social: Sociedad Comercializadora y Gastronomica Martinez Spa | Domicilio Social: Pedro Pablo Muñoz 580, La Serena, Chile",https://www.civitatis.com/es/la-serena/bautismo-buceo-tongoy/,2026-01-29
Vicuña,Chile,Observación de estrellas en el valle del Elqui,30.000 CL$,CLP,2 opiniones,37 viajeros,Turismo Migrantes,contacto@turismomigrantes.com,+56966673907,"Razón social: MIGRANTES SPA | Domicilio Social: ohiggins sn, Pisco Elqui, Chile",https://www.civitatis.com/es/pisco-elqui/observacion-estrellas-valle-elqui/,2026-01-29
Vicuña,Chile,Paseo a caballo por Cochiguaz,43.000 CL$,CLP,1 opinión,3 viajeros,Turismo Migrantes,contacto@turismomigrantes.com,+56966673907,"Razón social: MIGRANTES SPA | Domicilio Social: ohiggins sn, Pisco Elqui, Chile",https://www.civitatis.com/es/pisco-elqui/paseo-caballo-cochiguaz/,2026-01-29
Vicuña,Chile,Tour del pisco por el Alto Elqui,35.000 CL$,CLP,Sin valorar,6 viajeros,Turismo Migrantes,contacto@turismomigrantes.com,+56966673907,"Razón social: MIGRANTES SPA | Domicilio Social: ohiggins sn, Pisco Elqui, Chile",https://www.civitatis.com/es/pisco-elqui/tour-pisco-alto-elqui/,2026-01-29
